ID_SOAL;SOAL;JAWABAN_SISWA;GRADE-01;GRADE-02;GRADE-03
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Memungkinkan menunjukan informasi namun sebatas 0 dan 1;60;55;54,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Dasar ilmu komputer yang digunakan untuk representasi data dan jalankan oprasi logika;65;60;61,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem Bilangan Biner digunakan dalam ilmu komputer untuk berkomunikasi dengan komputer. Sistem komputer tentunya tidak bisa memahami bahasa manusia, maka dari itu sistem bilangan biner digunakan untuk berkomunikasi dengan komputer. Sistem bilangan biner ini berbasis 2 yaitu antara angka 0 atau 1, dimana 0 berarti kondisi FALSE dan 1 berarti kondisi TRUE;70;80;74,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner digunakan sebagai cara komputer memproses suatu data, karena komouter hanya mengenal dua state yaitu ON(1) dan OFF(0);65;80;66,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Digunakan sebagai kode untuk menyimpan sebuah data;60;56;63,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Untuk mentransfer data dari satu komponen ke komponen lain.;40;55;33,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsep dasar sistem bulangan biner digunakan khsusnya dalam ilmu komputer seabagai representasi data dan instruskis yang dipahami oleh komputer yang terdiri atas 0 dan 1;70;80;76,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;menerjemahkan bahasa manusia ke bahasa komputer;40;65;39,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner adalah sitem bilangan yg terdiri dari 2 bentuk yaitu 0 dan 1;65;56;63,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Karena komputer hanya menggunakan 2 simbol yaitu 0 dan 1 jadi komputer hanya bisa membaca bilangan biner yaitu 0 dan 1;65;60;69,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Salah satu kegunaan dari konsep dasar sistem bilangan biner dalam ilmu komputer adalah proses konversi karakter pada keyboard menjadi data biner. Proses konversi ini dibutuhkan karena komputer hanya dapat mengenali atau memproses dua keadaan saja yaitu satu dan nol.;65;65;67,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsep dasar sistem bilangan biner bekerja dengan dua kondisi dasar On 1 dan Off 0 penggunaannya meliputi dalam bentuk huruf dan gambar dalam bentuk ASCII dan juga lokasi dalam memori.;65;70;73
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsep dasar sistem bilangan biner hanya mengenal 0 dan 1 untuk mewakilkan informasi dan instruksi pada komputer.;70;60;69,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Digunakan dalam beberapa mata kuliah;20;0;19
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsepnya menggunakan dua angka yaitu 1 dan 0. Analogi seperti kotak kosong, kotak tersebut bisa berisi 1 atau 0. Misalnya ada 4 kotak kosong, disebut byte dan 1 kotak kosong disebut bit;65;50;73,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner itu kayak bahasa dasarnya komputer. Kalau kita biasa pakai angka 0 sampai 9 (desimal), komputer cuma ngerti dua angka: 0 dan 1. Semua data, perintah, dan proses di dalam komputer pada dasarnya diubah jadi kombinasi 0 dan 1 ini;65;80;59,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem ini digunakan sebagai representasi data dan sebagai dasar dari logika komputer. Ini diterapkan dalam pemrosesan data, penyimpanan data, juga bahasa komputer;70;60;77,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;bilangan yang bisa dibaca komputer;40;60;36
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Karena dasar sistem bilangan biner digunakan untuk merepresetasikan data atau instruksi dan hanya menggunakan 2 simbol yaitu 0 dan 1;75;55;73,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Karena komputer hanya bisa membaca 0 dan 1 maka diperlukan konsep biner;60;60;53
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Digunakan oleh perangkat elektronik untuk merepresentasikan instruksi menggunakan hanya 0 dan 1;65;60;68,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;konsep dasar sistem bilangan biner dalam ilmu komputer digunakan untuk representasi dan juga manipulasi data melalui sinyal listrik konsep dasar sistem bilangan biner sangat andal karena hanya ada dua kemungkinan nilai (0 atau 1), sehingga kesalahan dalam transmisi atau penyimpanan data lebih mudah diidentifikasi dan diperbaiki.;75;56;67,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Binary Digunakan pada Komputer Secara hampir menyeluruh sehingga mempelajari biner penting untuk ilmu dasar komputer;70;56;74
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner digunakan untuk merepresentasikan data dan instruksi dalam bentuk 0 dan 1, yang diproses oleh komputer.;85;60;84,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Pada sistem bilangan biner, hanya terdapat angka 1 dan 0. Angka 1 mewakili ON berarti mengalirkan listrik, angka 0 mewakili OFF berarti listrik tidak dialirkan.;60;60;62,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Komputer menggunakan biner untuk mengolah representasi data dan penggunaan pada gerbang logika;65;56;60,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Bilangan biner adalah dasar logika dari komputer itu sendiri. Semua data dalam komputer, yang oaling kompleks sekalipun, disimpan berupa bilangan biner (1 dan 0);65;56;65,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;agar dalam ilmu komputer, biner merupakan sistem lebih mudah dimengerti;65;50;59,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Bilangan Biner dalam ilmu komputer adalah dasar representasi data dalam komputer dengan menggunakan basis 2 dimana hanya ada amgka 1 dan 0 yang mana hal tersebut sangat cocok dengan bahasa mesin (sistem digital lain) dimana hanya bisa membaca dua hal yaitu High (1) atau Low (0);65;56;69,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner menggunakan angka 0 dan 1 sebagai acuan data dan perintah dalam komputer. Bilangan biner digunakan dalam berbagai proses seperti penyimpanan data, perhitungan, dan komunikasi antar perangkat. Perangkat keras komputer, seperti transistor dan gerbang logika, berfungsi dengan angka 0 dan 1 untuk menjalankan operasi. Secara keseluruhan, bilangan biner adalah dasar dari semua fungsi dan operasi komputer.;70;80;68
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner terdiri dari dua digit yaitu 0 dan 1. Secara singat sistem bilangan biner merupakan dasar dari semua operasi dalam ilmu komputer. Dengan ini, komputer dapat melakukan operasi logika dengan efisien;75;60;71,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Bilangan biner adalah nilai yang terdiri atas angka 0 dan 1;65;55;65
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Komputer tidak dapat membaca selain 0 dan 1 maka konsep biner digunakan untuk mengkonversi bilangan agar dapat dibaca komputer;65;70;58,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Bilangan biner adalah jenis sistem bilangan yang hanya menggunakan angka 0 dan 1. Setiap digit dalam bilangan biner mewakili nilai 2^n. Dan nilai n itu dimulai dari 0. Urutannya dimulai dari kiri.;70;40;75,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Komputer hanya mengenal dua keadaan dasar, yaitu nol(low) dan satu (high), pengolahan data, instruksi,alamat memori direpresentasikan dalam bentuk biner.;60;56;64
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sepengetahuan saya konsep bilangan biner merupakan dasar dari semua kompoter karena binary state berupa 0 dan 1 dapat dibuat/diwakilkan oleh sinyal listrik;65;60;63
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Tidak tahu;0;0;0
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsep aliran listrik di mana angka satu mewakili transistor saat mendapatkan arus dan 0 tidak;40;56;40,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;konsep sistem bilangan biner paling dasar digunakan untuk mengalokasikan memori ketika sedang digunakan;60;0;55,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;;0;0;0
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner itu dasarnya cuma pakai dua angka, 0 dan 1, yang jadi bahasa utama komputer. Dalam ilmu komputer, biner dipakai karena komputer bekerja dengan sinyal listrik on-off, jadi semua data, dari teks sampai gambar, dikonversi ke biner supaya bisa diproses dan disimpan.;65;80;61,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Menggunakan tipe hexadecimal , octa, dan double binary (pangkat 16, pangkat 8, pangkat 2) masing masing mewakilkan banyaknya satuan memori yang dibutuhkan untuk menampung.;40;0;35,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsep dasar sistem bilangan biner digunakan dalam ilmu komputer untuk merepresentasikan informasi dan instruksi.;80;60;84
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;jadi komputer hanya bisa mengenai 2 angka yaitu 0 dan 1, 0 itu mati dan 1 itu hidup. Jadi semua data nanti diubah jadi 0 dan 1;65;60;61,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;sistem biner adalah sistem data yang menggunakan 0 dan 1 untuk representasi data;75;50;77,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner adalah suatu sistem dalam komputer dimana komputer membaca data secara bilangan biner;70;56;76,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Dalam ilmu komputer, sistem bilangan biner digunakan untuk melakukan segala operasi. Dimana operasi tertentu mempunyai suatu kode biner terkait;60;56;56
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;bahasa yang digunakan oleh komputer;60;50;49,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;sistem bilangan biner digunakan untuk menyimpan data, setau saya semua pakai 0 dan 1 mulai dari teks, gambar, dan operasi logika.;60;55;56,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Menggunakan 0 dan 1. Ada urutan 2?...2¹2?, disusun berurut, biasanya 4 digit 0/1 dipisah dengan spasi. Untuk nilainya 0 artinya nilai 2 nya tidak dihitung, nilai 1 nilai 2 nya dihitung (anggap saka ada angka 1dan 0 di depan angka 2 lalu jumlahkan);65;50;61
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;konsep dasar bilangan biner yaitu 0 dan 1;60;50;54
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Bilangan biner bagaiman jumlah huruf yang kita gunakan untuk menulis data di dalam rangkaian komputer. Bisa saja kita menggunakan bilangan ternary, quartenary, octal, atau decimal, hanya saja teknologi transistor yang kita punya saat ini baru bisa menghasilkan dua kondisi yang diformalisasikan menjadi bilangan biner.;70;56;78
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner merupakan sistem bilangan yang digunakan komputer untuk merepresentasikan data, baik itu angka, kata-kata, ataupun jenis data lain. Dalam sistem bilangan biner, nilai suatu digit hanya boleh berupa 0 atau 1. Hal ini berbeda dengan sistem bilangan desimal yang biasa kita gunakan yang memiliki angka 0 sampai 9 untuk setiap digit.;65;56;62,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;"sistem bilangan biner cuma pake angka 0 dan 1 aja, yang ngerepresentasiin kondisi ""benar"" atau ""salah"". biasanya dipake buat ngerubah data ke bentuk yang bisa diproses komputer.";65;56;62,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsep dasar sistem bilangan biner digunakan dalam pemahaman dasar mengenai bagaimana komputer bekerja dan mengolah data yang berupa tipe data biner.;65;56;60,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Menurur saya, sistem bilangan biner adalah bilangan yang terdiri dari 2 angka, yaitu 0 dan 1;65;50;59,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Komputer pakai biner untuk data, logika, penyimpanan, komunikasi, dan instruksi.;70;56;65
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner menggunakan dua angka, yaitu 0 dan 1, yang digunakan oleh komputer untuk menyimpan dan memproses data. Semua operasi komputer, seperti perhitungan aritmetika dan logika, dikodekan dalam bentuk biner untuk dipahami oleh prosesor.;75;70;69,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;sistem bilangan biner dalam ilmu komputer digunakan dalam sistem digital yang digunakan untuk membuat rangkaian digital yang merupakan fundamental dari elektronik.;75;56;72
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsep dasar sistem bilangan biner dalam ilmu komputer digunakan dalam merepresentasikan nilai true or false, bahasa mesin, dan juga dalam logika.;75;55;72,75
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sebagai bahasa mesin untuk melakukan berbagai macam command;40;50;36,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Konsep bilangan biner digunakan sebagai cara untuk berkomunikasi dengan komputer;65;56;56,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Komputer hanya bisa menerjemahkan sesuatu dengan angka biner, sehingga angka 0 dan 1 merepresentasikan sebuah data;60;70;58,25
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;sebagai bahasa yang dipahami komputer;40;56;32,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Komputer hanya bisa membaca nilai ada (1) dan tidak ada (0) maka untuk mengonversi data yang kita kenal agar bisa diproses komputer maka kita harus mengubah data tersebut menjadi biner;65;70;60,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem biner digunakan di komputer karena sesuai dengan logika digital dan sirkuit elektronik yang hanya punya dua keadaan on/off. Ini jadi dasar representasi data dan operasi komputasi.;75;70;80,5
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Sistem bilangan biner digunakan dalam komputer untuk representasi data, operasi logika, dan penyimpanan informasi, karena komputer hanya mengenali angka 0 dan 1.;80;70;78
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;bilangan biner merupakan bilangan 0 dan 1 yang dapat merepesentasikan data pada komputer;65;65;64
1;Bagaimana konsep dasar sistem bilangan biner digunakan dalam ilmu komputer?;Digunakan sebagai dasar operasi komputer karena hanya terdiri dari 0 dan 1, merepresentasikan keadaan mati/nyala (off/on) dalam sirkuit digital.;70;60;69
